mean_x;mean_y;mean_z;var_x;var_y;var_z;peak_to_peak_x;peak_to_peak_y;peak_to_peak_z;zero_crossings_x;zero_crossings_y;zero_crossings_z;Activity
311.78;915.33;76.02;16152.37;15351.36;26404.95;565;606;604;2;0;3;Walking
297.73;921.58;40.02;15687.23;25758.18;28311.22;576;718;699;4;0;3;Walking
-297.62;693.72;618.53;19088.4;47314.14;144358.68;687;964;1399;4;0;0;Walking
-239.72;456.28;840.8;14934.8;24309.67;111692.53;511;709;1345;0;0;0;Walking
-325.4;388.9;914.63;12533.71;15072.09;74761.17;474;531;1007;0;0;0;Walking
-358.12;327.13;897.2;15492.67;15417.48;81127.39;492;513;1240;0;0;0;Walking
-351.52;286.03;932.6;8916.15;11436.3;38985.81;417;503;800;0;0;0;Walking
-265.38;401.28;928.98;10056.44;15241.84;123360.28;411;510;1299;0;0;0;Walking
-288.38;377.32;868.4;10214.07;12681.88;68978.61;411;514;1118;0;0;0;Walking
-347.02;307.35;920.83;22210.02;23587.13;125178.21;687;899;1574;4;2;0;Walking
-162.78;739.87;653.7;11391.64;53453.22;67772.74;441;998;1084;7;0;0;Walking
-195.4;807.63;596.38;8033.31;32663.73;37656.1;379;693;781;0;0;0;Walking
-175.02;823.63;601.08;14524.85;47979.67;50420.64;487;916;982;4;0;0;Walking
-195.17;737.8;620.78;11363.61;32622.53;35804.94;432;813;799;0;0;0;Walking
-187.12;785.72;648.65;6220.37;27358.47;27065.86;413;728;634;0;0;0;Walking
-213.52;683.22;716.23;9230.92;25872.1;51126.68;521;718;925;3;0;0;Walking
-217.12;658.18;776.08;11458.24;45114.02;49056.74;504;958;1029;2;0;0;Walking
-254.7;656.42;704.42;21651.28;30456.84;25774.84;717;841;810;0;0;0;Walking
-351.37;179.2;654.48;11155.4;559513.46;46174.22;507;2505;996;0;1;0;Walking
-431.93;-829.27;380.4;20530.83;26766.23;19410.64;695;760;737;0;0;0;Walking
-429.65;-856.97;429.75;25873.89;25155.47;15365.55;741;721;512;0;0;0;Walking
-369.92;-878.43;403.72;23244.18;43827.55;19001.0;721;935;725;0;0;0;Walking
-186.43;-692.43;617.7;149884.01;268341.65;350358.44;1925;2172;2653;5;2;4;Walking
-354.12;-898.38;577.02;28148.44;84555.37;68768.38;873;1228;1214;2;0;0;Walking
-298.7;-872.82;512.75;24503.78;52525.85;32275.42;711;971;639;2;0;0;Walking
-372.92;-833.6;466.97;25277.68;46880.97;19166.5;709;834;610;0;0;0;Walking
-368.42;-885.75;463.32;23952.64;60695.82;19289.72;709;947;536;0;0;0;Walking
-381.52;-886.57;447.02;28754.38;56842.48;16635.72;785;898;451;1;0;0;Walking
-345.97;-867.45;447.22;27767.97;57977.61;20062.8;753;1008;534;2;0;0;Walking
-335.88;-896.5;458.1;26891.2;59903.88;17107.46;737;912;595;2;0;0;Walking
-346.02;-902.02;435.87;22878.02;65370.18;17766.52;680;966;571;4;0;0;Walking
-418.55;-881.73;341.7;24276.95;27156.56;30318.11;805;800;917;2;0;2;Walking
-468.18;-855.2;427.48;20597.92;45892.63;16028.22;619;816;516;0;0;0;Walking
-406.72;-867.85;444.43;16518.3;52478.23;20164.58;610;854;611;0;0;0;Walking
-324.0;-902.57;420.23;23644.83;36494.45;10552.91;655;790;434;0;0;0;Walking
90.48;340.03;23.27;137250.72;866590.33;112617.8;1658;3329;1445;5;1;9;Walking
241.07;955.38;-212.42;105405.7;407163.0;86827.34;1625;2872;1339;18;6;16;Walking
207.28;899.7;-260.3;61836.57;341216.34;71904.14;1099;3035;1148;14;4;13;Walking
200.63;956.87;-267.72;72795.43;299440.42;70716.84;1116;2645;1170;16;2;10;Walking
208.8;928.47;-241.48;56525.46;321438.15;63679.48;1225;2702;1157;10;3;14;Walking
210.43;905.6;-253.37;46206.71;228926.54;51596.67;1085;2465;907;10;2;8;Walking
207.32;975.48;-240.3;55971.52;255135.68;62852.68;1170;2271;1149;13;0;8;Walking
152.17;913.6;-255.53;41439.47;194025.81;50131.75;891;1885;926;16;0;10;Walking
206.78;930.23;-273.25;81906.4;252424.91;50584.29;1575;2523;1063;12;2;9;Walking
188.67;957.98;-257.73;81347.46;358735.88;70405.2;1420;3179;1250;12;4;8;Walking
180.98;915.82;-223.35;64969.92;450083.38;66225.36;1228;3067;1212;14;6;12;Walking
180.78;920.4;-272.63;76089.64;299400.74;60515.37;1568;2851;1091;17;4;7;Walking
197.55;965.58;-273.37;80261.75;278877.31;71238.5;1312;2611;1230;16;4;10;Walking
176.98;883.95;-243.07;60028.28;282671.45;52807.5;1291;2454;1061;12;4;10;Walking
181.08;970.0;-239.87;55111.04;239652.87;52686.45;1052;2139;1012;22;0;10;Walking
171.58;922.65;-236.8;44579.91;232465.83;55971.56;1047;2305;1144;15;0;10;Walking
189.02;964.35;-279.95;50064.92;248411.69;53145.91;900;2171;1115;15;0;10;Walking
-991.98;-108.02;152.27;131298.15;34699.32;151577.1;1458;848;1773;0;6;5;Walking
-964.18;-58.35;318.77;119652.78;40801.39;35375.25;1254;885;968;0;6;8;Walking
-974.52;4.4;384.27;193139.18;20558.67;20543.16;1644;518;611;0;10;0;Walking
-990.13;89.42;342.67;178305.65;19710.08;23672.52;1379;563;690;0;5;2;Walking
-974.55;207.23;342.95;174717.15;26610.15;21886.28;1500;646;754;0;6;2;Walking
-975.67;203.57;383.78;166386.89;25190.11;22362.2;1493;624;724;0;6;0;Walking
-947.37;240.77;386.57;154240.93;24377.85;17434.75;1405;543;549;0;2;0;Walking
-946.08;315.83;349.03;152376.31;27582.64;14201.57;1504;564;488;0;0;0;Walking
-922.42;337.52;356.88;151800.08;26457.28;13910.24;1419;665;516;0;0;0;Walking
-914.52;366.25;350.08;133410.65;21808.32;16144.81;1248;561;534;0;0;0;Walking
-862.6;478.95;310.47;77080.54;44095.38;34690.32;1117;983;915;0;0;4;Walking
-915.33;413.57;360.2;114629.72;31292.98;21170.99;1235;752;640;0;0;0;Walking
-948.88;418.67;358.7;145882.37;35656.99;12882.88;1284;670;532;0;0;0;Walking
-885.55;442.82;376.33;109327.71;30808.95;11973.96;1170;682;451;0;0;0;Walking
-889.15;357.43;419.73;72767.89;32778.45;16648.06;1050;768;572;0;2;0;Walking
-880.9;388.45;367.25;96283.69;25509.45;14033.09;1171;643;575;0;0;0;Walking
-536.68;-9.02;355.45;364905.42;444395.12;8475.18;1986;2087;504;3;1;0;Walking
187.15;-951.18;307.7;56972.79;119139.05;34721.88;1421;1944;879;12;0;1;Walking
181.77;-1003.47;193.52;113396.55;139585.65;30246.25;1583;1545;1079;12;0;7;Walking
-162.58;-958.55;133.57;92819.38;168268.95;54888.68;1417;1838;1122;13;0;16;Walking
-430.47;-939.42;122.62;66705.72;171944.51;33461.14;1241;1589;1034;4;0;16;Walking
-539.87;-839.72;174.15;105682.15;113231.27;17187.36;1636;1476;576;4;0;8;Walking
-630.37;-775.05;168.88;107798.53;94546.18;18292.34;1740;1339;645;2;0;7;Walking
-649.03;-772.55;182.37;86054.43;91638.05;28446.93;1531;1330;1032;2;0;12;Walking
-331.22;-944.17;248.52;38977.87;51533.71;30952.35;998;1119;952;5;0;4;Walking
33.6;-976.88;182.08;36494.97;112470.4;40165.84;928;1562;859;17;0;16;Walking
49.03;-1004.95;222.27;64533.03;142898.95;47267.13;1104;1886;852;13;0;14;Walking
89.33;-1000.67;207.05;45828.82;153921.79;21809.15;1079;1551;712;15;0;9;Walking
47.93;-1014.13;221.82;33349.13;142372.62;14051.15;806;1310;565;17;0;2;Walking
53.07;-981.23;240.9;39419.4;120432.38;13821.32;866;1320;578;19;0;4;Walking
51.12;-1003.88;247.75;56841.84;99914.3;21978.89;1089;1335;648;15;0;6;Walking
59.88;-988.43;246.78;43850.24;75555.35;28662.54;1040;1295;717;14;0;4;Walking
68.67;-986.53;222.7;54219.76;80733.28;30373.78;1144;1287;740;13;0;10;Walking
684.45;-103.58;176.23;271200.35;503080.04;64479.35;2061;2709;1283;4;5;14;Walking
889.33;382.05;85.03;190916.09;61704.35;70647.6;1577;1080;1420;0;3;24;Walking
955.32;412.1;143.52;189966.58;70114.62;82442.08;1534;1111;1287;0;4;19;Walking
909.52;384.7;104.93;191089.38;59974.88;82356.1;1552;1104;1413;0;4;15;Walking
932.53;366.98;141.27;185986.22;64519.42;76153.9;1530;1129;1413;0;4;16;Walking
955.63;393.48;123.52;180432.23;54659.72;70471.55;1524;1037;1084;0;4;16;Walking
900.82;367.5;121.38;210979.85;63127.68;73022.4;1729;1100;1385;0;3;17;Walking
959.85;410.12;140.65;187441.49;73644.07;85062.79;1589;1148;1431;0;4;15;Walking
886.57;373.0;138.27;186373.68;61569.1;65611.4;1501;1073;1288;0;5;16;Walking
964.5;379.63;135.63;195471.42;67444.03;73693.7;1559;1191;1343;0;5;15;Walking
935.35;382.13;104.48;163880.53;58497.05;71466.08;1597;989;1266;0;4;14;Walking
892.97;369.95;148.05;169093.1;55562.61;64115.05;1524;968;1336;0;5;12;Walking
958.45;406.82;158.55;183442.51;62450.65;83383.18;1652;1090;1371;0;4;15;Walking
917.48;395.73;137.58;154839.78;61827.4;73906.04;1404;1040;1200;0;4;13;Walking
901.83;387.05;122.47;182827.97;65658.71;77507.82;1626;1164;1405;0;4;16;Walking
955.2;416.17;120.05;193250.09;67290.34;87246.91;1641;1106;1314;0;4;15;Walking
907.65;405.4;114.97;179869.13;64292.37;75840.73;1595;980;1380;0;5;17;Walking
900.83;391.57;132.6;184407.64;55580.18;72388.81;1542;1025;1370;0;4;14;Walking
952.52;436.27;112.28;225345.72;97070.26;100023.77;1920;1210;1592;2;6;15;Walking
875.93;391.1;128.3;186926.73;72336.82;75346.14;1523;1048;1373;0;4;13;Walking
957.37;422.08;112.25;217466.13;74459.78;89897.72;1655;1142;1360;0;4;15;Walking
906.02;405.18;116.23;185159.65;87985.95;75858.95;1608;1263;1415;0;6;15;Walking
903.37;405.68;143.2;194044.1;63747.02;87303.03;1645;1063;1479;0;4;14;Walking
948.6;422.08;130.88;178501.84;75884.71;82399.37;1518;1189;1314;0;4;13;Walking
912.95;415.75;115.95;170727.18;65266.89;74477.61;1526;1092;1467;0;4;13;Walking
894.82;379.92;129.6;193280.88;74560.28;69022.97;1604;1162;1235;0;4;14;Walking
959.42;396.92;146.4;163589.24;53359.34;72755.31;1434;1021;1305;0;4;12;Walking
922.13;419.72;120.08;118947.58;60626.37;59234.28;1372;921;1290;0;0;15;Walking
894.47;383.92;117.38;169850.82;64707.71;72802.9;1489;1113;1321;0;2;12;Walking
926.18;397.48;157.77;164857.42;66840.82;81107.18;1476;1107;1440;0;4;12;Walking
942.1;431.07;134.18;168622.92;78421.76;74276.62;1600;1130;1324;0;4;17;Walking
912.1;398.73;122.13;160776.72;56423.56;70551.55;1426;998;1237;0;4;15;Walking
901.17;375.75;126.82;172082.44;63689.35;68439.05;1457;1136;1371;0;4;12;Walking
961.55;401.78;143.93;184645.71;58112.6;78507.53;1405;1026;1389;0;4;12;Walking
931.7;404.45;122.5;149393.78;55337.58;81001.35;1398;1013;1382;0;4;13;Walking
889.73;373.77;132.1;169369.3;61054.45;69249.56;1466;964;1227;0;6;13;Walking
940.32;414.67;161.3;168359.88;68142.32;79554.51;1530;1118;1378;0;4;12;Walking
935.42;420.95;107.2;165157.74;63302.21;78141.03;1611;997;1279;0;4;16;Walking
895.17;387.85;132.35;169575.24;62539.13;66233.79;1474;1107;1200;0;4;12;Walking
920.37;389.75;123.57;156934.2;69459.55;72069.98;1336;1023;1265;0;4;12;Walking
956.3;396.93;130.2;167071.51;51566.76;81242.99;1449;1015;1264;0;4;13;Walking
930.63;400.7;112.7;162976.13;70892.74;81892.34;1567;1144;1381;0;4;14;Walking
898.65;379.07;113.22;177008.99;66701.93;69387.54;1530;1005;1421;0;7;15;Walking
924.28;396.05;148.43;177674.87;67993.61;81355.58;1517;1109;1450;0;6;12;Walking
940.52;441.68;92.65;164596.78;68661.02;74655.16;1341;1047;1260;0;2;17;Walking
906.85;414.45;113.05;146395.43;70505.01;65891.75;1300;1037;1155;0;4;15;Walking
894.32;388.25;116.27;161867.25;59643.99;70046.56;1369;1025;1311;0;4;12;Walking
948.27;410.02;149.07;168138.03;65086.58;71722.2;1510;1129;1319;0;4;12;Walking
935.78;406.6;119.9;145752.07;60051.64;78806.06;1370;986;1442;0;4;13;Walking
918.65;399.78;125.2;129975.29;63445.47;61001.83;1376;1135;1152;0;4;16;Walking
893.43;396.65;114.92;149896.48;49189.43;64099.74;1451;862;1226;0;2;12;Walking
920.75;393.75;140.3;134894.22;59956.35;70277.81;1357;1072;1226;0;4;12;Walking
945.75;454.6;115.65;182367.05;74108.97;81182.16;1669;1166;1230;0;2;15;Walking
911.18;415.12;110.57;159783.38;73822.47;77300.41;1468;1129;1305;0;4;13;Walking
892.05;395.03;130.15;164093.15;62566.13;69192.23;1416;958;1287;0;4;14;Walking
910.67;414.17;135.18;139267.29;54138.71;68878.92;1327;969;1315;0;2;12;Walking
957.33;394.72;136.15;161970.99;47805.4;66261.63;1349;898;1227;0;2;13;Walking
917.1;433.05;130.6;104725.49;71571.91;78980.11;1263;1116;1302;0;4;12;Walking
918.25;386.65;138.12;138766.35;65773.06;64464.94;1374;1043;1300;0;5;14;Walking
896.0;389.32;133.13;164604.23;55623.25;55276.62;1438;973;1290;0;4;12;Walking
938.13;400.88;151.78;148399.82;65296.1;81506.34;1408;1222;1285;0;4;12;Walking
946.67;413.97;117.33;157924.49;63404.1;68168.42;1437;1139;1196;0;4;13;Walking
905.92;399.13;125.03;145970.31;56684.58;60552.87;1440;1059;1229;0;4;13;Walking
898.92;402.57;108.58;170404.18;67785.98;69652.98;1511;1048;1258;0;4;14;Walking
955.75;415.97;115.28;182803.15;73348.5;96663.84;1506;1143;1325;0;4;15;Walking
927.43;389.23;121.27;174806.28;68408.48;74794.26;1615;1083;1223;0;5;13;Walking
892.6;392.53;118.78;166647.37;59459.95;68811.6;1418;992;1220;0;5;12;Walking
931.8;419.03;126.75;150389.69;57758.07;67382.99;1421;1016;1244;0;4;15;Walking
938.67;427.12;116.02;155085.86;61964.37;67146.75;1515;1029;1336;0;4;13;Walking
923.98;410.35;100.53;153483.12;57360.23;72884.42;1458;1029;1182;0;4;14;Walking
899.17;410.4;116.05;151315.44;53032.57;66918.41;1388;971;1250;0;4;16;Walking
896.35;400.08;115.58;156527.33;66290.08;68601.01;1495;1078;1247;0;4;15;Walking
958.27;397.32;144.55;171310.13;58595.58;73488.61;1471;1080;1222;0;4;12;Walking
935.85;414.47;116.35;161272.26;68695.92;78510.46;1391;1037;1293;0;4;13;Walking
897.38;383.42;128.73;161193.7;63604.14;75332.3;1330;1012;1336;0;6;14;Walking
909.1;397.9;136.28;156265.76;55287.59;67629.47;1473;1014;1380;0;4;12;Walking
942.88;422.5;140.77;158075.87;65659.28;68339.35;1444;1011;1252;0;2;12;Walking
933.18;411.7;103.7;163010.95;67151.98;82753.41;1559;1100;1278;0;4;12;Walking
892.7;395.73;116.23;161661.91;61997.13;68748.98;1456;1116;1353;0;4;12;Walking
914.88;384.48;138.82;151010.14;56805.65;72120.92;1478;938;1312;0;4;12;Walking
957.72;397.85;147.55;175380.47;59103.59;72165.68;1506;1075;1320;0;2;13;Walking
927.37;424.27;103.53;147751.8;60917.16;66108.92;1434;959;1242;0;4;13;Walking
913.45;384.63;118.7;135511.11;57030.3;57531.38;1364;929;1128;0;6;13;Walking
897.82;389.45;121.8;155366.92;49876.45;56912.33;1426;930;1194;0;4;12;Walking
935.9;412.55;148.47;146740.06;59121.25;67672.05;1434;972;1202;0;2;12;Walking
901.42;401.8;99.22;137601.34;56336.63;63106.87;1397;953;1259;0;2;12;Walking
987.12;386.0;55.92;211541.84;43977.47;94822.61;1777;883;1658;0;2;17;Walking
909.4;353.03;76.88;166642.21;56989.6;60078.74;1569;1112;1368;0;4;16;Walking
938.17;386.28;123.53;150189.84;56380.7;74431.58;1382;988;1422;0;4;15;Walking
961.43;384.07;111.4;179896.05;65568.16;97948.17;1540;1058;1330;0;6;16;Walking
935.5;345.0;68.88;166738.92;55123.43;68364.64;1525;1000;1450;0;6;19;Walking
903.03;406.62;121.15;144211.27;64498.57;76326.56;1405;1048;1331;0;4;12;Walking
954.92;423.32;117.92;165836.44;68526.82;74321.44;1434;1043;1233;0;4;13;Walking
934.65;394.8;104.83;146884.46;63074.19;75767.77;1596;1151;1290;0;4;13;Walking
894.1;413.7;99.93;167957.29;68416.81;69631.76;1530;1090;1211;0;4;15;Walking
904.1;394.05;112.43;150205.79;64913.65;78435.31;1419;1017;1311;0;4;12;Walking
941.8;398.22;126.37;161566.03;60420.84;80822.87;1516;1061;1350;0;4;12;Walking
935.13;427.88;111.18;150126.08;70178.94;71835.68;1355;1185;1207;0;4;15;Walking
926.43;418.35;116.47;134206.65;57208.46;69030.68;1402;960;1236;0;2;13;Walking
892.83;396.55;125.55;125238.21;53489.28;59406.61;1502;923;1164;0;4;10;Walking
940.33;364.07;294.35;111825.66;51843.2;69489.73;1346;989;1316;0;4;9;Walking
872.57;375.38;327.77;106972.68;38641.04;67595.65;1298;800;1363;0;1;10;Walking
884.45;386.9;285.75;93261.41;39579.09;50042.42;1163;767;1073;0;0;10;Walking
895.75;451.0;129.78;128074.92;44404.57;50222.6;1404;995;1075;0;0;12;Walking
917.03;413.32;138.6;126802.27;60091.58;65827.81;1297;1002;1370;0;2;11;Walking
959.23;408.97;156.77;178758.75;59450.1;63437.28;1526;1037;1201;0;2;15;Walking
901.25;358.92;180.3;165405.19;43380.08;56939.94;1503;931;1038;0;4;8;Walking
930.93;341.17;159.57;166034.16;42585.84;53310.95;1487;914;1097;0;6;12;Walking
968.15;370.17;135.28;177388.86;52002.84;59483.3;1528;958;1091;0;4;15;Walking
941.5;370.6;145.42;151180.02;49990.27;59217.88;1369;952;1149;0;6;12;Walking
910.53;341.07;151.27;154183.32;50667.53;58330.7;1413;1012;1152;0;3;12;Walking
922.0;360.93;146.13;142603.1;40223.1;54924.62;1478;922;1075;0;2;12;Walking
932.98;370.27;146.1;140431.55;41116.23;48300.26;1367;857;1049;0;2;10;Walking
952.02;359.45;164.0;130769.48;44869.58;57234.57;1320;903;1062;0;4;12;Walking
948.92;384.75;133.62;143615.98;45408.55;50939.2;1360;834;923;0;0;13;Walking
936.28;365.2;135.03;128858.4;43460.89;53264.93;1358;881;1147;0;2;10;Walking
924.35;372.47;136.35;135079.39;41647.22;50633.19;1402;817;1113;0;4;12;Walking
907.58;359.43;139.55;137221.31;47013.08;51404.95;1328;930;1144;0;4;12;Walking
927.28;374.2;148.82;116241.17;41936.16;48659.88;1290;846;1105;0;2;8;Walking
942.72;366.72;142.38;128068.67;40291.37;54931.94;1389;882;1091;0;4;13;Walking
939.5;370.38;141.28;112291.55;35561.97;49967.87;1264;786;1058;0;0;12;Walking
949.42;382.67;127.98;112955.01;34753.76;41379.85;1197;780;978;0;0;12;Walking
924.88;371.6;158.65;87545.47;29548.31;37159.59;1156;700;938;0;0;7;Walking
935.22;380.93;129.48;110400.0;36633.7;43744.78;1155;766;1043;0;0;10;Walking
931.18;365.77;128.42;84989.65;29738.35;39951.64;1111;676;995;0;0;12;Walking
925.0;395.77;113.08;66206.87;26008.35;35267.04;1042;708;1007;0;0;16;Walking
962.97;377.0;29.62;115478.07;59681.77;53632.1;1252;1096;1312;0;2;17;Walking
914.25;350.5;60.87;167384.25;43196.58;64146.38;1386;880;1199;0;2;15;Walking
923.63;355.47;102.32;154274.27;44241.02;60688.52;1295;881;1153;0;6;12;Walking
974.22;354.27;121.9;169029.4;54454.6;69707.39;1423;975;1184;0;8;13;Walking
939.1;363.9;123.62;154462.39;54446.82;58187.0;1400;959;1141;0;7;13;Walking
909.2;351.8;105.27;160687.26;53669.39;49556.03;1421;892;1125;0;4;14;Walking
942.97;372.08;140.27;135166.9;48437.58;53994.96;1350;953;1238;0;4;12;Walking
962.0;364.9;107.17;146372.7;48620.66;56667.17;1316;905;1245;0;0;17;Walking
940.32;382.58;120.97;148219.78;49367.88;56880.17;1435;1015;1160;0;2;14;Walking
899.4;376.33;103.28;168126.17;51580.62;54519.74;1360;1076;1212;0;4;15;Walking
932.72;378.75;137.57;140854.07;52106.22;66665.55;1384;892;1143;0;6;10;Walking
957.68;399.92;104.67;162747.88;62445.14;62249.79;1477;973;1281;0;4;13;Walking
908.78;373.43;92.6;169595.37;59849.51;68760.84;1487;1024;1223;0;4;15;Walking
925.68;362.55;82.78;140911.75;44004.45;55026.54;1354;815;1294;0;2;10;Walking
944.63;383.17;112.82;131906.67;41233.17;58736.78;1294;887;1116;0;2;14;Walking
955.6;360.97;105.92;134375.04;40543.2;52508.34;1311;886;1007;0;2;11;Walking
952.23;363.32;94.45;141934.58;45824.95;62366.45;1389;955;1175;0;6;13;Walking
919.82;355.92;131.43;136442.25;53446.38;59442.01;1395;937;1132;0;6;14;Walking
910.77;366.8;119.5;160725.71;41134.96;59908.02;1402;861;1214;0;2;12;Walking
938.08;387.5;142.75;138135.78;46013.48;62026.65;1407;863;1178;0;0;10;Walking
948.95;398.78;137.45;149649.38;49179.57;61687.28;1403;884;1173;0;6;13;Walking
937.4;377.23;117.17;124021.84;45091.05;64275.21;1235;877;1119;0;4;12;Walking
921.42;375.38;116.3;137826.64;52114.34;56377.28;1343;1010;1274;0;8;12;Walking
907.28;373.83;138.73;126475.1;52190.37;51387.83;1368;954;1184;0;4;12;Walking
930.42;373.27;136.92;129437.98;44657.33;53221.41;1395;918;1168;0;4;14;Walking
956.32;382.33;130.07;137718.05;45335.49;58837.43;1349;868;1114;0;4;12;Walking
938.88;378.22;106.33;126128.8;48950.04;70889.56;1291;1001;1256;0;4;12;Walking
936.22;368.07;126.43;134130.2;52132.46;60495.08;1424;984;1203;0;5;14;Walking
922.42;360.75;119.93;125555.54;43752.65;59597.6;1287;942;1090;0;4;13;Walking
915.0;379.87;122.13;124093.67;43278.72;56569.52;1261;930;1116;0;4;12;Walking
926.73;376.37;137.43;122999.13;45363.93;55439.08;1393;815;1231;0;2;12;Walking
943.67;374.1;139.45;135158.12;47871.06;73358.68;1343;995;1202;0;4;12;Walking
954.6;373.25;131.1;127558.57;44355.12;62120.19;1315;916;1125;0;4;12;Walking
942.62;368.65;119.05;128401.17;42057.93;56216.31;1372;848;1112;0;2;16;Walking
936.92;386.4;114.83;139329.54;51070.54;60866.47;1444;1069;1141;0;4;12;Walking
920.5;378.72;121.45;132761.92;46534.07;56037.41;1389;940;1183;0;4;12;Walking
925.5;360.42;125.02;130681.88;45071.81;61408.65;1343;963;1123;0;4;12;Walking
925.65;363.0;137.68;127785.73;47480.57;58013.48;1353;911;1179;0;4;14;Walking
931.68;374.3;134.67;128071.75;44526.54;58004.29;1342;855;1314;0;2;10;Walking
950.87;361.47;147.62;128985.62;42262.15;61638.9;1326;909;1229;0;4;12;Walking
950.7;381.38;105.83;134557.88;41757.54;60288.87;1320;885;1230;0;4;13;Walking
688.57;721.15;178.0;99372.71;117314.09;56525.97;1321;1416;967;0;0;16;Walking
696.8;753.63;234.93;103894.43;137547.8;68701.03;1382;1694;1013;0;0;16;Walking
663.52;684.1;188.43;98834.52;148562.42;66646.15;1338;1564;1083;0;0;18;Walking
714.95;739.12;213.23;112034.65;122097.4;61535.95;1523;1374;931;0;0;16;Walking
695.13;719.0;219.37;86504.05;112203.23;58801.37;1185;1387;1013;0;0;16;Walking
661.4;689.35;199.1;104332.71;123273.19;64029.02;1230;1393;929;0;0;20;Walking
722.07;735.72;197.88;104863.13;136740.3;80206.84;1365;1524;1296;0;0;18;Walking
703.37;707.2;201.72;112586.83;132675.43;71661.34;1446;1660;1177;0;0;14;Walking
665.72;705.55;210.42;110267.9;144581.71;74784.04;1499;1568;1222;0;0;13;Walking
730.17;717.15;216.95;116886.67;140523.53;76820.91;1514;1569;1115;0;0;17;Walking
664.88;694.63;209.33;132033.07;141543.83;63290.96;1519;1425;976;0;0;16;Walking
709.38;695.25;195.23;101444.4;112398.22;63578.51;1473;1411;990;0;0;16;Walking
723.72;734.58;218.88;99642.54;122496.78;60000.4;1217;1353;899;0;0;17;Walking
702.62;691.47;166.82;79017.74;116689.98;52882.25;1235;1371;990;0;0;15;Walking
704.63;683.02;179.58;86667.2;125254.72;52137.21;1268;1419;947;0;0;18;Walking
720.0;729.45;212.07;83055.77;109581.75;55924.86;1147;1346;852;0;0;18;Walking
700.53;706.05;196.42;73764.55;88293.11;45392.91;1122;1167;824;0;0;14;Walking
680.35;684.55;186.15;93687.03;108225.15;50471.46;1324;1358;849;0;0;17;Walking
711.9;706.2;188.02;79597.86;100961.83;54491.12;1152;1205;941;0;0;15;Walking
725.63;722.03;212.22;81281.23;93670.97;53463.4;1230;1263;840;0;0;16;Walking
696.35;713.03;203.0;74554.63;104148.03;46244.13;1248;1326;786;0;0;12;Walking
710.37;674.33;173.18;66318.9;106421.12;43641.72;1008;1328;884;0;0;14;Walking
695.15;695.62;173.48;108943.89;121277.1;56386.02;1519;1350;954;0;0;17;Walking
723.35;728.17;232.75;111024.46;126809.04;79716.49;1490;1601;1276;0;0;7;Walking
686.03;699.2;235.78;93686.97;99668.53;58091.1;1382;1457;892;0;0;10;Walking
664.47;701.13;206.55;90623.92;94405.02;52288.38;1324;1263;924;0;0;16;Walking
710.18;709.7;196.77;82608.75;108206.54;56982.71;1343;1374;925;0;0;14;Walking
718.03;737.22;219.65;92063.57;124305.87;65032.06;1306;1328;983;0;0;14;Walking
689.25;676.47;172.52;107863.82;129292.75;61315.78;1353;1441;1015;0;0;18;Walking
716.55;697.0;175.52;92490.68;97406.93;55702.08;1332;1342;1038;0;0;15;Walking
723.5;729.22;236.35;98083.25;120924.5;64340.36;1365;1462;958;0;0;16;Walking
684.13;687.68;204.35;95950.25;107148.28;56832.39;1105;1270;1060;0;0;14;Walking
